model,term,estimate,std.error,conf.low,conf.high,statistic
path1,HP ~ SOP,0.24324059542785859,0.10403568111999612,0.039334407325572585,0.4471467835301446,2.3380497230301374
path1,HP ~ SPP,0.024204663877231327,0.08531032394701603,-0.14300049856836497,0.19140982632282763,0.2837249087491943
path1,OP ~ SOP,0.20160243297894764,0.0908693051112406,0.02350186766073467,0.3797029982971606,2.218597718252049
path1,OP ~ SPP,0.5208548319989327,0.0787079036522907,0.36659017554179435,0.675119488456071,6.617567078141508
path1,PHYS_H ~ HP,0.8056131264821932,0.09971009942301745,0.610184922718171,1.0010413302462153,8.079553938306699
path1,PHYS_H ~ OP,-0.06204737849083524,0.06955961131299934,-0.19838171144291883,0.07428695446124833,-0.8920029499825539
path1,psy_wb ~ HP,0.6173993843587611,0.09697302928041522,0.42733573949739917,0.807463029220123,6.3667123626038125
path1,psy_wb ~ OP,0.009391624289002642,0.06488518574066747,-0.11778100289289745,0.13656425147090273,0.14474219626247203
path1,eat_disorder ~ HP,-0.20154861468588725,0.08631755264941438,-0.3707279091123793,-0.03236932025939518,-2.3349667419846
path1,eat_disorder ~ OP,0.3043050115759243,0.0706057615122925,0.16592026191080675,0.44268976124104187,4.309917562789046
path1,SOP ~~ SPP,0.9685174846992308,0.1539322422333642,0.6668158338623416,1.27021913553612,6.291842895596491
path1,HP ~~ OP,0.6311454455269565,0.11309708749607209,0.40947922727828,0.852811663775633,5.580563209011695
path1,PHYS_H ~~ psy_wb,0.781794481403374,0.19471237718392406,0.4001652347787044,1.1634237280280437,4.015124732748221
path1,psy_wb ~~ eat_disorder,-0.6101248318242577,0.15628767200401228,-0.9164430401797306,-0.3038066234687848,-3.9038577003603607
path1,PHYS_H ~~ eat_disorder,-0.7476653082784622,0.151207585585856,-1.0440267302159978,-0.4513038863409267,-4.944628309364388
path1,HP ~~ HP,1.493909490303725,0.13197544829043203,1.23524236481095,1.7525766157965001,11.319601559648808
path1,OP ~~ OP,1.5605134805760932,0.1763457469099333,1.2148821678058086,1.9061447933463778,8.849169928510433
path1,PHYS_H ~~ PHYS_H,2.541813989797662,0.24556851669929997,2.0605085413301114,3.0231194382652125,10.350732349416466
path1,psy_wb ~~ psy_wb,2.3002099791576884,0.20795373708412865,1.892628144022285,2.707791814293092,11.06116202291247
path1,eat_disorder ~~ eat_disorder,2.2767261749695336,0.15758154373356878,1.9678720246235153,2.5855803253155516,14.447924046352227
path1,SOP ~~ SOP,1.5447737706742182,0.1498616081963835,1.251050415944054,1.8384971254043823,10.308002091168651
path1,SPP ~~ SPP,2.2428977162160333,0.175394728663079,1.8991303649582234,2.5866650674738434,12.787714507227196
path1,ind_sohp_hpwb := sohp*hpwb,0.15017659386821836,0.06493262486727738,0.0229109877067048,0.2774422000297319,2.3128064540002824
path1,ind_sohp_hpeat := sohp*hpeat,-0.04902480504385526,0.02510986720654383,-0.09823924042526452,1.8963033755401565e-4,-1.952411959832229
path1,ind_sohp_hph := sohp*hph,0.19595781657002742,0.08998596267696207,0.01958857060901628,0.37232706253103853,2.177648721428814
path1,ind_soop_opwb := soop*opwb,0.001893374306287112,0.013147645894342258,-0.023875538128109615,0.027662286740683842,0.14400861732227482
path1,ind_soop_opeat := soop*opeat,0.06134863070139317,0.03175790194977448,-8.957133447191623e-4,0.1235929747475055,1.9317595601377193
path1,ind_soop_oph := soop*oph,-0.012508902463718009,0.015397119388409798,-0.04268670193066459,0.017668897003228573,-0.8124183587960032
path1,ind_sphp_hpwb := sphp*hpwb,0.014943944576413364,0.052377856827636786,-0.08771476839315008,0.1176026575459768,0.28531034833270047
path1,ind_sphp_hpeat := sphp*hpeat,-0.00487841647339351,0.01734673863485323,-0.038877399446935336,0.02912056650014832,-0.281229606099659
path1,ind_sphp_hph := sphp*hph,0.019499594941586932,0.06854068475426757,-0.11483767865249103,0.1538368685356649,0.284496646210889
path1,ind_spop_opwb := spop*opwb,0.004891672891245567,0.03381445827989439,-0.06138344749407966,0.07116679327657079,0.14466216938196783
path1,ind_spop_opeat := spop*opeat,0.15849873568081133,0.04489520903691011,0.07050574289007036,0.2464917284715523,3.530415362372036
path1,ind_spop_oph := spop*oph,-0.032317676899818175,0.036948613218857396,-0.10473562808747922,0.04010027428784286,-0.8746654903768962
path1,indtot := sohp*hpwb+sohp*hpeat+sohp*hph+soop*opwb+soop*opeat+soop*oph+sphp*hpwb+sphp*hpeat+sphp*hph+spop*opwb+spop*opeat+spop*oph,0.5084805626551984,0.12915988547146687,0.2553318388838052,0.7616292864265916,3.9368303928043393
path2,HP ~ SOP,0.2584161859005842,0.08356475983530762,0.09463226624664203,0.42220010555452636,3.0924062536633854
path2,OP ~ SOP,0.20801368065625275,0.08455390019095695,0.042291081529582775,0.37373627978292273,2.4601311138394992
path2,OP ~ SPP,0.5106286995176367,0.06739024317984393,0.3785462499757466,0.6427111490595268,7.577190338294595
path2,PHYS_H ~ HP,0.7188064129618563,0.08435332594263753,0.5534769321381185,0.8841358937855941,8.521376068214115
path2,psy_wb ~ HP,0.5795861351859984,0.0851097894825149,0.4127740130684834,0.7463982573035135,6.809864513941368
path2,eat_disorder ~ OP,0.22948675271080027,0.06389079692751869,0.10426309178930132,0.3547104136322992,3.5918592934619826
path2,SOP ~~ SPP,0.9685173970448768,0.1539322231081715,0.6668157836926765,1.2702190103970772,6.291843107887026
path2,HP ~~ OP,0.6315489725730085,0.11303023636230074,0.4100137801388495,0.8530841650071674,5.587433884050964
