model,term,estimate,std.error,conf.low,conf.high,statistic
lm1,(Intercept),3.7017368421052628,0.045035189027100304,3.612613526965541,3.7908601572449845,82.19654279407402
lm1,group,0.09284062268346904,0.06046830575825636,-0.026824376764300065,0.21250562213123814,1.535360078627514
lm2,(Intercept),3.0220799999999994,0.05950028474021033,2.9045256487354867,3.139634351264512,50.79101744126068
lm2,group,0.17712253164556954,0.08307414091112397,0.0129934558889922,0.3412516074021469,2.132101875541058
lm3,(Intercept),2.2666666666666666,0.13164021926883654,2.006269301380344,2.5270640319529893,17.218648519854444
lm3,group,-0.1855855855855853,0.17714346537694595,-0.5359928693021474,0.1648216981309768,-1.0476569665760758
lm4,(Intercept),3.1999999999999993,0.18000307662630832,2.8444773502915925,3.555522649708406,17.7774739186447
lm4,group,-0.5749999999999996,0.2545627922338089,-1.077784952948448,-0.07221504705155135,-2.2587747209807394
lm5,(Intercept),5.769531249999999,0.1275819499845095,5.517246719973491,6.0218157800265075,45.2221591745581
lm5,group,-0.009531249999999774,0.1736864761842303,-0.3529843091625156,0.33392180916251607,-0.05487617809627227
lm6,(Intercept),5.884375000000008,0.11831982624225874,5.650670961429194,6.118079038570823,49.73278939703482
lm6,group,0.08081487341772274,0.16785819149997483,-0.250736807366662,0.4123665542021075,0.48144730200870095
lm7,(Intercept),6.021186440677967,0.1762901488049654,5.672417464608886,6.3699554167470485,34.15497962588579
lm7,group,-0.23351520780125323,0.23705743442180535,-0.7025049910268926,0.23547457542438605,-0.9850575172671054
lm8,(Intercept),6.118750000000008,0.10346228595586919,5.914392413992845,6.323107586007172,59.13990729539748
lm8,group,0.23568037974683764,0.14678006856979905,-0.05423802104786779,0.5255987805415431,1.6056701842645849
lm9,(Intercept),4.632812499999998,0.14836244741099136,4.339435965755075,4.9261890342449215,31.22631488523678
lm9,group,0.21718750000000026,0.20197646055740634,-0.18220705725774416,0.6165820572577447,1.0753109515862151
lm10,(Intercept),4.553125000000001,0.12273291128769034,4.310704283671716,4.795545716328287,37.09783262068406
lm10,group,0.3202927215189883,0.1741189552129388,-0.02362515190382597,0.6642105949418026,1.83950518843446
t.test1,NA,-2.059433697785252,NA,-4.987618371970453,0.8687509763999491,-1.3885589852217286
t.test2,NA,-2.449677600224291,NA,-5.535714004620188,0.6363588041716057,-1.5675725536273635
t.test3,NA,-3.7715166806840585,NA,-7.210079440646268,-0.33295392072184854,-2.166310670087126
