model,term,estimate,std.error,conf.low,conf.high,statistic
lm1,(Intercept),3.8583114754098373,0.03644431793184326,3.7861663080604324,3.9304566427592422,105.86867018956153
lm1,group,-0.06496226906062935,0.0511293644669665,-0.16617795274653446,0.036253414625275746,-1.270547164782382
lm2,(Intercept),3.048045454545455,0.06581419762539345,2.917927250323924,3.1781636587669864,46.31288634550505
lm2,group,0.013822966507176862,0.08996155776135395,-0.16403586589105418,0.19168179890540793,0.15365414796224203
lm3,(Intercept),2.3442622950819696,0.14921367001298708,2.04906089410344,2.639463696060499,15.710774320328241
lm3,group,-0.048487647194643095,0.20345408002078175,-0.4509972125160057,0.3540219181267195,-0.23832231425238729
lm4,(Intercept),3.074626865671647,0.19304808396010745,2.692936494310185,3.4563172370331094,15.926741165206309
lm4,group,-0.5475998386446145,0.2664766696246543,-1.0744715739228488,-0.020728103366380313,-2.0549635336404353
lm5,(Intercept),5.844262295081972,0.13303683402695554,5.581064829440337,6.107459760723606,43.929655556128345
lm5,group,-0.1329946894481635,0.18139682961672252,-0.4918666227720972,0.22587724387577018,-0.7331698670212209
lm6,(Intercept),6.070895522388059,0.11857234691362746,5.836456919329896,6.3053341254462225,51.1999271365551
lm6,group,-0.02359822509076193,0.16367302625832816,-0.3472088867086484,0.30001243652712456,-0.144179072326288
lm7,(Intercept),5.67213114754099,0.15203975914317633,5.371338667203247,5.972923627878734,37.3068937987433
lm7,group,0.49336181020549535,0.20730747605339284,0.08322876167878768,0.903494858732203,2.3798553703795426
lm8,(Intercept),6.104477611940302,0.09961428356994922,5.907509936200896,6.301445287679709,61.28114757412006
lm8,group,0.04278266203230536,0.13795079372691166,-0.2299879310294417,0.3155532550940524,0.31012987222819616
lm9,(Intercept),4.811475409836072,0.1519412694313008,4.510877779614442,5.112073040057703,31.666679025684644
lm9,group,-0.093165550681135,0.20717318451214592,-0.5030329194540225,0.31670181809175246,-0.44969888791603235
lm10,(Intercept),4.749999999999996,0.12544977440381067,4.501947716724772,4.998052283275219,37.863758803664375
lm10,group,0.13356164383561586,0.17372906105092323,-0.20995344393351112,0.47707673160474284,0.7687927571108351
t.test1,NA,-2.269613821138222,NA,-6.478862325183866,1.9396346829074216,-1.0653630212939207
t.test2,NA,-3.5514905149051543,NA,-7.681283045182061,0.5783020153717525,-1.699139204962852
t.test3,NA,-4.9170054200541955,NA,-11.413435437883027,1.5794245977746364,-1.4959944119195903
