model,term,estimate,std.error,conf.low,conf.high,statistic
lm1,(Intercept),3.778391304347824,0.0480801613782067,3.6832635275067673,3.8735190811888804,78.58524589021982
lm1,group,0.05533450210378716,0.06988850005524078,-0.08294160692825528,0.19361061113582959,0.7917540376463946
lm2,(Intercept),3.224932432432432,0.05104674489374941,3.124063391844245,3.325801473020619,63.17606419655016
lm2,group,-0.09882853632853618,0.07148438162005952,-0.2400826164087364,0.04242554375166406,-1.3825192872732848
lm3,(Intercept),2.2537313432835804,0.15161763896105557,1.9539178916655184,2.5535447949016423,14.864572214203076
lm3,group,-0.15650912106136008,0.21066426929455329,-0.5730832224825025,0.2600649803597823,-0.7429314975219038
lm4,(Intercept),2.8024691358024696,0.16661622173935908,2.473354194419967,3.1315840771849723,16.819905688333428
lm4,group,0.22350489017155714,0.2386714452199024,-0.24793983401684297,0.6949496143599573,0.9364542539457479
lm5,(Intercept),5.750000000000011,0.132611158412308,5.487504342963654,6.012495657036367,43.35985047444045
lm5,group,0.12499999999999885,0.19812581306420735,-0.26717789889485427,0.517177898894852,0.6309122373644955
lm6,(Intercept),6.031645569620259,0.10039740476633008,5.833341703724789,6.229949435515728,60.077704036858435
lm6,group,0.012104430379746137,0.14153897795865616,-0.2674618250371274,0.29167068579661964,0.08552012000031445
lm7,(Intercept),6.095588235294118,0.11891386448085202,5.860474391309516,6.330702079278719,51.260534353213735
lm7,group,-0.009971796937953427,0.16526489779585504,-0.3367298715000882,0.3167862776241814,-0.060338263424040466
lm8,(Intercept),6.298076923076929,0.10004125975886174,6.100415509707979,6.4957383364458785,62.95479423447623
lm8,group,-0.0180769230769239,0.14288749929383507,-0.300393890408719,0.26424004425487124,-0.12651157845341224
lm9,(Intercept),4.526119402985075,0.14493485604698392,4.239463511450702,4.812775294519448,31.228646623955186
lm9,group,0.10431537962362082,0.2034781368322149,-0.2981289206107084,0.50675967985795,0.5126613662166455
lm10,(Intercept),4.603896103896104,0.1357801989940354,4.3356072848735865,4.872184922918621,33.90697714398213
lm10,group,-0.18389610389610414,0.19329810796475966,-0.5658348658759021,0.19804265808369384,-0.9513600822705952
t.test1,NA,-3.9172366621067027,NA,-7.480510203923885,-0.3539631202895199,-2.170423244894821
t.test2,NA,3.327496580027372,NA,-0.01555507123680421,6.670548231291548,1.9649713255697383
t.test3,NA,-1.8471956224350237,NA,-5.751659961635608,2.0572687167655603,-0.9349092899151067
