model,term,estimate,std.error,conf.low,conf.high,statistic
boot2,PHYS_H ~~ psy_wb,1.1549577543524665,0.1800093006309001,0.8116489793589381,1.5205174324480328,6.4161004476132515
boot2,psy_wb ~~ eat_disorder,-0.456069152567064,0.1542633010073637,-0.7426556525333162,-0.1449969648037967,-2.956433251388116
boot2,PHYS_H ~~ eat_disorder,-0.5731801515103654,0.1479819817263465,-0.8753302315125092,-0.28838417550537593,-3.8733104180906994
boot2,HP ~~ HP,1.3830037756430733,0.12528440314038175,1.1229365738582637,1.633921169197258,11.038914190247697
boot2,OP ~~ OP,1.9701918424425535,0.16265847900310745,1.6124133369858928,2.279421654358062,12.112444764744877
boot2,PHYS_H ~~ PHYS_H,2.447787880947796,0.2303764190841516,1.9922617580905435,2.8985282303694166,10.625166806042207
boot2,psy_wb ~~ psy_wb,2.8595352250339174,0.2113873584962001,2.411764947852215,3.2190522265032366,13.527465622242119
boot2,eat_disorder ~~ eat_disorder,2.091656192536229,0.14735799753392329,1.7918838097024157,2.3644618441332965,14.194385289842915
boot2,SOP ~~ SOP,1.4715049692730813,0.15251795946391783,1.1580240896636902,1.775530899439951,9.648076688445368
boot2,SPP ~~ SPP,1.7826957966084216,0.14838696346838134,1.4734657467024181,2.0809518213227993,12.013830291690569
boot2,ind_sohp_hpwb := sohp*hpwb,0.053116968063239955,0.050889785872828365,-0.05326179499721154,0.15406538289301663,1.0437648174817877
boot2,ind_sohp_hph := sohp*hph,0.057305278296478884,0.057512695390780945,-0.05149731961073781,0.1727877563232475,0.9963935424536665
boot2,ind_soop_opeat := soop*opeat,0.008975379476704813,0.01621284733934615,-0.013168604659219896,0.049211559481241715,0.5535967426846062
boot2,ind_spop_opeat := spop*opeat,0.09245145431041657,0.03514875560367656,0.02187894307648853,0.16166044390336384,2.6302909654288347
boot2,indtot := sohp*hpwb+sohp*hph+soop*opeat+spop*opeat,0.21184908014684023,0.12127126548864656,-0.023786536240590628,0.44150761913790854,1.746902527100895
