model,term,estimate,std.error,conf.low,conf.high,statistic
lm1,(Intercept),0.8516562911605835,0.01017112778111483,0.831650240911755,0.871662341409412,83.73272949553248
lm1,test_anxiety,-0.015911904016200393,0.0034860743352415507,-0.022768820950376377,-0.009054987082024407,-4.564419024386023
lm2,(Intercept),0.5671418196343249,0.030902618323135133,0.5063416703142423,0.6279419689544075,18.35254908512837
lm2,test_anxiety,-0.010220315645116823,0.003254594695700468,-0.016623651485652872,-0.0038169798045807743,-3.1402729374009386
lm2,performance_mock_exams,0.33286380579974173,0.033834922868982285,0.26629441866378156,0.3994331929357019,9.837876890947198
lm3,(Intercept),0.478221258791118,0.052722100352234125,0.37423579025192444,0.5822067273303115,9.070603325666882
lm3,test_anxiety,0.002102987913457053,0.012428950623521007,-0.02241102509821474,0.026617000925128847,0.16920076176642623
lm3,working_memory_trait,0.018425349628346785,0.018108965071980225,-0.017291535798998635,0.054142235055692205,1.0174711561433236
lm3,performance_mock_exams,0.3862761133436843,0.04791205094012981,0.2917776576221268,0.48077456906524174,8.062191155756809
lm3,test_anxiety:working_memory_trait,-0.0036339321058104636,0.0063402967803911974,-0.01613910027972182,0.00887123606810089,-0.5731485814748012
lm4,(Intercept),0.6534498925489162,0.024824586845502237,0.6046098769178376,0.7022899081799947,26.32268954225554
lm4,test_anxiety,-0.00914145304562401,0.0033189579399008798,-0.015671187404245192,-0.0026117186870028295,-2.754314218846961
lm4,performance_exam_prepare,0.2376666539900612,0.026577541155524576,0.1853778673306918,0.28995544064943063,8.942386829515202
t.test1,NA,-0.12288856609255072,NA,-0.33740929422446353,0.09163216203936209,-1.1265880497513499
t.test2,NA,0.013899684873949547,NA,-4.948544129496586e-4,0.028294224160848754,1.8993256343314115
t.test3,NA,0.0064749369022639724,NA,-0.014246596683236317,0.02719647048776426,0.6146850136252775
t.test4,NA,0.005298833012176929,NA,-0.023155135726833077,0.03375280175118694,0.3663172185000642
