model,term,estimate,std.error,conf.low,conf.high,statistic
mixed1,(Intercept),93.10515530871372,2.2894735732656937,88.61786956155673,97.59244105587071,40.666621530777924
mixed1,repetition_centered,-1.670736544649445,0.4326419891845789,-2.518699261650987,-0.8227738276479031,-3.8617068763907136
mixed1,conditionVaried,-0.22708601147593888,1.7656029129063266,-3.687604131771348,3.2334321088194704,-0.1286166950767751
mixed1,repetition_centered:conditionVaried,-0.4647018740855909,0.5774699707808095,-1.5965222189693746,0.667118470798193,-0.8047204142186952
mixed1,sd__(Intercept),12.067224090135939,NA,NA,NA,NA
mixed1,cor__(Intercept).repetition,0.6734181116126556,NA,NA,NA,NA
mixed1,cor__(Intercept).conditionVaried,-0.520428977313941,NA,NA,NA,NA
mixed1,sd__repetition,0.0837347775339462,NA,NA,NA,NA
mixed1,cor__repetition.conditionVaried,-0.057799524552617096,NA,NA,NA,NA
mixed1,sd__conditionVaried,9.7481994705255,NA,NA,NA,NA
mixed1,sd__Observation,10.492094944601291,NA,NA,NA,NA
quadrartic1,(Intercept),92.39166857918217,2.3010518454865214,87.88168983546916,96.90164732289517,40.15192824116807
quadrartic1,repetition_centered,-1.6554537405017657,0.46585977876162155,-2.5685221287203412,-0.7423853522831901,-3.5535451137301433
quadrartic1,I(repetition_centered^2),0.7330817975656776,0.4756788788627301,-0.19923167321166435,1.6653952683430195,1.5411274919718014
quadrartic1,conditionVaried,-0.965472344875398,1.8513752277617872,-4.59410111315814,2.6631564234073437,-0.521489285585074
quadrartic1,repetition_centered:conditionVaried,-0.28259258616803223,0.5762719965747174,-1.4120649447534674,0.8468797724174029,-0.4903805630808442
quadrartic1,I(repetition_centered^2):conditionVaried,0.8158813485788315,0.636340247000923,-0.4313226174562993,2.0630853146139625,1.2821463869747156
quadrartic1,sd__(Intercept),13.148238913426347,NA,NA,NA,NA
quadrartic1,cor__(Intercept).conditionVaried,-0.46063641819538553,NA,NA,NA,NA
quadrartic1,cor__(Intercept).repetition_centered,0.5611009218446946,NA,NA,NA,NA
quadrartic1,cor__(Intercept).I(repetition_centered^2),0.2605089960159064,NA,NA,NA,NA
quadrartic1,sd__conditionVaried,9.592205814561993,NA,NA,NA,NA
quadrartic1,cor__conditionVaried.repetition_centered,-0.13322560768137687,NA,NA,NA,NA
quadrartic1,cor__conditionVaried.I(repetition_centered^2),-0.4452205045977567,NA,NA,NA,NA
quadrartic1,sd__repetition_centered,1.418527652981679,NA,NA,NA,NA
quadrartic1,cor__repetition_centered.I(repetition_centered^2),0.8230285344173179,NA,NA,NA,NA
quadrartic1,sd__I(repetition_centered^2),1.0872632434075777,NA,NA,NA,NA
quadrartic1,sd__Observation,10.370442388269007,NA,NA,NA,NA
