model,term,estimate,std.error,conf.low,conf.high,statistic
lm1,(Intercept),0.8554680355619908,0.009908160161982076,0.8359792281907862,0.8749568429331954,86.33974638848176
lm1,test_anxiety,-0.018173257448491388,0.0033920199203791492,-0.02484517450946205,-0.011501340387520726,-5.357650566645269
lm2,(Intercept),0.5369791532581148,0.03075797311475328,0.4764621173677315,0.5974961891484982,17.45820998200135
lm2,test_anxiety,-0.009514238254200762,0.0031474772426627992,-0.015706973794600412,-0.0033215027138011133,-3.0228139937722363
lm2,performance_mock_exams,0.3624416444635348,0.03460158521865841,0.2943622113120273,0.43052107761504227,10.474712131630701
lm3,(Intercept),0.34625424844822894,0.04068831757337199,0.26599539535653327,0.4265131015399246,8.509918057531854
lm3,test_anxiety,0.0014440935558053967,0.008848557903755988,-0.016009936279423785,0.018898123391034576,0.16320100648179242
lm3,working_memory_trait,0.008200233079468676,0.012489787940866076,-0.016436225621109853,0.03283669178004721,0.6565550286596818
lm3,performance_mock_exams,0.5818505584505074,0.03748345244846412,0.5079133921372057,0.6557877247638091,15.52286463608153
lm3,test_anxiety:working_memory_trait,-0.005983443743431717,0.004152664475069311,-0.014174691450901635,0.002207803964038201,-1.4408685747075314
lm4,(Intercept),0.4007954551499711,0.02809703200030679,0.345522332437952,0.45606857786199023,14.264690133306424
lm4,test_anxiety,-0.0019459546259879288,0.0025457535206024396,-0.006954019062732597,0.00306210981075674,-0.7643923931518039
lm4,performance_exam_prepare,0.5341739117835211,0.03246959021786552,0.47029899273508,0.5980488308319623,16.45151380720556
t.test1,NA,0.06239999999999979,NA,-0.14591334744530782,0.2707133474453074,0.5891018922089992
t.test2,NA,0.0037007640382761275,NA,-0.010231592557582483,0.01763312063413474,0.5224672330049529
t.test3,NA,0.0015258931729742464,NA,-0.018405843653279838,0.021457629999228334,0.15060092950106652
t.test4,NA,0.004314027757465366,NA,-0.015170765509262786,0.02379882102419352,0.43547766774634317
